media_id,short_url,date,date(GMT),caption,Caption NYC?,comments_count,likes_count,image_url,video_url,carousel_media,location_id,location_name,location_url,lat,lng,GPS NYC?,user_id,username,full_name,profile_pic_url,profile_url,GPS + Hashtag,st
2.52E+18,https://instagram.com/p/CMC93EgBvgy,1614967274,3/5/2021,"Boba a day keeps the doctor away🧋

#itsbobatime #bobatime #boba #bobalife #foodie #bubbletea #instafoodie #yummy #beverages #foodpics  #bobalove #bobaholic #chinohills #tea #tigersugar",FALSE,0,21,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156958674_514684669919077_6174005312171083055_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=jPFDXRKh8LsAX-CGh0f&oh=d74e6ab7ae8170519a686dec6fb35535&oe=606FE6D5&ig_cache_key=MjUyMjg1MDgwNjUyMTU5MTg1OA%3D%3D.2,,,,,,,,FALSE,44767786327,bobatime_chinohills,It’s Boba Time Chino Hills,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/129717761_726248334670510_6343809100472501836_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=Jt2KuPiUMjsAX-X7vLF&oh=e1a8df13a680100671b6b0964191fb4c&oe=60701BCD,https://instagram.com/bobatime_chinohills,FALSE,PA
2.52E+18,https://instagram.com/p/CMC923tADjH,1614967272,3/5/2021,"As we mentioned in our last post, BobaTonka now has a new boba, milk tea, and pastry for you to try! The Cookies and Cream Milk Tea is now a favorite amongst our employees, and rightfully so! It has real chunks of cookie in it, making it nearly irresistible. This milk tea pairs up perfectly with our new Chocolate Popping Boba. For all you chocolate lovers out there, this is the topping for you. Lastly, why not pair these drinks with a tasty snack? The Tonka Bouquet is the newest addition to our pastry family. It resembles the taste of a sponge cake. It is light and fluffy, and easy to share and tear apart. Come to BobaTonka and try our newest items!
-
-
-
-
-
-
-
-
-
-
-Tags: #boba #bubbletea #bobatonka #westmetro #smallbusiness #supportsmallbusiness #supportlocal #supportlocalbusiness #charity #minnetonka #tonka #lakeminnetonka #myminnetonka #minnetonkahighschool #wayzata #wayzatahighschool #wayzatamn #edenprairie #edenprairiemn #edenprairiehighschool #chanhassen #chanhassenmn #chanhassenhighschool #crowncollege #excelsior #excelsiormn #shorewood #shorewoodmn #greenwood #greenwoodmn",FALSE,1,53,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/157315088_881438296013413_5969760013928625580_n.jpg?se=8&tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=fMe8KOnByVUAX_YKzDt&oh=1fac6c3f64e829f9fb03db65b5d8d413&oe=607133AF&ig_cache_key=MjUyMjg1MDc4ODk3MjM4MTQzNw%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/157315088_881438296013413_5969760013928625580_n.jpg?se=8&tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=fMe8KOnByVUAX_YKzDt&oh=1fac6c3f64e829f9fb03db65b5d8d413&oe=607133AF&ig_cache_key=MjUyMjg1MDc4ODk3MjM4MTQzNw%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/158051952_183430943280568_5131030292528834618_n.jpg?se=8&tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ZT7MT5J-ls8AX_GJYy1&oh=607df0ed6d19d8b261de11e8ae600a68&oe=606D67F3&ig_cache_key=MjUyMjg1MDc4ODk0NzE4OTczMA%3D%3D.2
",1.10E+14,Boba Tonka Bubble Tea,https://instagram.com/explore/locations/109690757227915,44.90767,-93.53139,FALSE,31391554929,bobatonka,Boba Tonka Bubble Tea,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/129722521_835454777189124_17106110208278173_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=7tE-mN45F4kAX-F5rnh&oh=e9a1983f250ca0c28d328b56512d38f5&oe=606FD9C6,https://instagram.com/bobatonka,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9tvbnZae,1614967197,3/5/2021,"Désolé pour ceux qui n’aiment pas les crustacés mais vous ratez quelque chose de grandiose.. 🦐 
•
•
•
#ozen #ozen20 #asianfood #asian #viet #india  #vietnamien #indien #restaurant #food #troyes #plats #foodporn #delicious #foodstagram  #loclac #bobun #curry #bubbletea #padthai #restaurant #halal #foodie #miam #yummy #restauranttroyes #nems #samoussas #vietnamesefood",FALSE,0,20,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157097991_437416960805166_7661731059136456109_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ujmS5CDBVtsAX9VJPnT&oh=f2850131f9ae274c85df32a5065a3858&oe=607076E1&ig_cache_key=MjUyMjg1MDE2NTQyMzcwNzgwNg%3D%3D.2,,,2.83E+14,O'ZEN,https://instagram.com/explore/locations/282603995741360,48.29794803,4.07213804,FALSE,10685166670,ozen2.0,Ozen2.0,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/135538528_431663544695654_4193711467330415661_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=ncmcTmMd-IwAX_bSTf2&oh=2a8ace2510f3f05ffaf8b983cd000eb1&oe=606F561C,https://instagram.com/ozen2.0,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9lJJlbCj,1614967127,3/5/2021,#legrauduroi #bubbletea #gard,FALSE,0,3,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157114066_807007293230909_1146992521823013972_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SsfO49QvrYkAX92DMsG&oh=8beb4b8f8c0da35156d925ca718f6722&oe=60710DA1&ig_cache_key=MjUyMjg0OTU3NDU2MzE5NzA5MQ%3D%3D.2,,,221860028,Le Grau-du-Roi,https://instagram.com/explore/locations/221860028,43.50737166,4.164524164,FALSE,45996817973,glacier_snack_gelarte,Gel'Arte,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/152577078_266221031558997_2282006235647829944_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=GnwCIQRuvBcAX_EhYt0&oh=b0fbe11f8bb90fafd5445f225c6866e0&oe=60703085,https://instagram.com/glacier_snack_gelarte,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9jLZLl-2,1614967111,3/5/2021,"Say... 📸 CHEESE! Warm mozzarella sticks and mac ‘n cheese bites are perf for this rainy day 🧀😘💕

Dine in open and we close at 8pm! Call (936) 205-3150 for takeout or find us on Uber Eats! And ask about our catering and fundraising 😄 

Facebook: Bubbles and Ducktails 
Twitter: BubblesNac 

#boba #bubbletea #bobamilktea #tapioca #sfasu #nacogdoches #nacogdochestx #easttexas #visitnac #chickentenders #axeemjacks #sfa #dragonnation #bubblesandducktails #eatlocal #taters #mozzarellasticks #nacho #smoothie #realfruit #fruitsmoothie #food #smallbusiness #shoplocal #shopsmall #eggrolls #catering #ubereats #fundraising",FALSE,1,27,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157928393_1104095463400102_2819171930664173355_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZqJOajteffUAX_9RLK_&oh=86d24b26ed5e732dd3f3c2d500ba0e4c&oe=606F4AAD&ig_cache_key=MjUyMjg0OTQzNTg0MjMwNzA5MQ%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157928393_1104095463400102_2819171930664173355_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZqJOajteffUAX_9RLK_&oh=86d24b26ed5e732dd3f3c2d500ba0e4c&oe=606F4AAD&ig_cache_key=MjUyMjg0OTQzNTg0MjMwNzA5MQ%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156909756_252760976578399_5529506495539159314_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=9lH8Jy6ndfkAX86i0Hk&oh=7ea55bce6d94d697b908b38edd07a7a4&oe=606F2AF7&ig_cache_key=MjUyMjg0OTQzNTg1MDY5ODI2NA%3D%3D.2
",1.11E+14,Bubbles and Ducktails,https://instagram.com/explore/locations/111472450611482,31.62329555,-94.65179665,FALSE,35436903153,bubblesandducktails,Bubbles & Ducktails,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/127667707_1655894307918504_5067143068341329_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=t1FG63oR0-sAX-vKEoL&oh=3641439583e9e0196d890c1932c64875&oe=606E64F8,https://instagram.com/bubblesandducktails,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9jCEHoY2,1614967109,3/5/2021,"Good afternoon everyone just want to remind you all that we are CLOSED Sundays🤗 come by today or tomorrow for you boba fix😋
#boba#bubbletea#closedsundays 
@bobalubutea",FALSE,0,20,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/e35/157083010_724317174945227_5925339835589671316_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=MXDpCWSiR6EAX_mJsK8&oh=5c3dec140e805f204b0aba7a831bf426&oe=606EB641&ig_cache_key=MjUyMjg0OTQyOTUxNjM1NTEyNg%3D%3D.2,,,3.46E+14,Boba Lubu Tea,https://instagram.com/explore/locations/345621139429967,33.51347,-84.21929,FALSE,15270888772,bobalubutea,Boba Lubu Tea,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/140195235_1080610375741948_5205181030955584677_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=l8eCXGKffQ8AX-kLg7W&oh=ef020e0084768f2a6f05a8a7fc7dd7a7&oe=606E185C,https://instagram.com/bobalubutea,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9fc2jTTE,1614967080,3/5/2021,"Reposted from @teabreak.jombang Siapa nih yg udah cobain varian STMJ Tea-Break? Cocok banget diminum pas lg ujan2, gaes. Bikin badan jd hangat.
Cobain kuy, minuman segar yg menyehatkan 🥰
.
Tea-Break LINGGAJATI⁣⁣
(Linggajati Plaza, depan KFC)⁣⁣
Jl. K.H Wahid Hasyim 3C, Jombang. ⁣⁣
Jam Operasional:⁣⁣
Buka Setiap Hari pkl. 10.00 - 20.00 ⁣
⁣⁣
Tea-Break EIGHTEEN⁣⁣
(Ruko The Eighteen, depan Mie Gacoan)⁣⁣
Jl. K.H Ahmad Dahlan 18, Jombang. ⁣⁣
Jam Operasional:⁣⁣
Buka Setiap Hari pkl. 10.00 - 20.00 ⁣
⁣⁣
📍Find us at:
Surabaya, Sidoarjo, Gresik, Mojokerto, Malang, Lumajang, Jember, Kediri, Tulungagung, BSD, Bali, Makasar, Palu, Manado, Banjarmasin, Banyuwangi, Madiun, Lombok, Jombang, Blitar, Jakarta, Mamuju, Semarang, Tegal, Bangkalan, Bojonegoro, Balikpapan, Madiun, Batu, Pasuruan, Banyumas, Tuban, Yogyakarta, Ambulu, Pamekasan, Bondowoso, Genteng, Pare, Sumenep, Sampang, Probolinggo, Purwokerto, Wates, Rogojampi, Cikarang, Kraksaan, Jajag, Lombok Cakra, Kencong, Lamongan, Situbondo, Ngunut, Kepanjen, Sepanjang, Trunojoyo, Tropodo, Kalianget, Nganjuk, Bandung, Cimahi, Pasirian, Bandar, Bangil, Mojosari, Ponorogo, Menganti, Tebet, Srengat
.
#teabreak #teabreakjombang #teabreakindo #jombangkekinian #jombangkeren #jombanghitz #jombangmbois #infojombang #jombangkuliner  #jombangberiman #jombang #jombanghitsmax #linggajatiplaza #kulinerjombang #foodiejombang #bubbletea #tehbubble #boba #brownsugarmilk #wisatakuliner #kekinian #viral #tehboba #minumansegar #gofood #grabfood",FALSE,0,4,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157686532_3755794771135466_8072320293389096341_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=34GhWMQkfMAAX8db4sG&oh=03c1fb089b6f79c96fff657a028cb02f&oe=606E38AC&ig_cache_key=MjUyMjg0OTE4MzQwMTg1MDA1Mg%3D%3D.2,,,580373570,Lingga JATI Deniko PLAZA,https://instagram.com/explore/locations/580373570,-7.539066997,112.2385004,FALSE,45457962503,linggajatiplz.jombang,Linggajati Plaza Jombang,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/139724334_272625277541126_4257701114839761466_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=mbNdlkwSNvUAX9wmMeU&oh=fb870a55ea803db04b7fc1abcfa5b6a6&oe=6070A155,https://instagram.com/linggajatiplz.jombang,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9NnOj2KY,1614967077,3/5/2021,"Here’s Part 2!

Are you any of these?

 📷: @anndybruuh 

.
.
.
.
.
#itsbobatime #bobatime #boba #bobalife #foodstagram #tiktok #milktea #bubbletea #bobalove #milkteaddict #mood #instagood #foodie #bobatea #foodstagram #bobameup",FALSE,15,740,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/157081634_2987325061500742_7207545734609153239_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=oZD8LEOJEaAAX9_6wx3&oh=bfa5e636851a8ce623af853e6e4a9a23&oe=607114EE&ig_cache_key=MjUyMjg0Nzk1NzU5MTQ4MzAzMg%3D%3D.2,https://instagram.fhio2-1.fna.fbcdn.net/v/t50.2886-16/158223417_481592786560019_6247900068294828751_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=aDQcSO3-2Y4AX9F3F3U&vs=17876638118161560_1143636791&_nc_vs=HBksFQAYJEdEbE1iZ2tUSlBpT0FiWUJBTThpMm1JQ0FMVldia1lMQUFBRhUAAsgBABUAGCRHRTZVYmdrQlM3T04tbElLQUxLV0t5bU92ZThwYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACawqMzbo63BPxUCKAJDMywXQDSZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMl92MREAdeoHAA%3D%3D&oe=604828CA&oh=daf0e460606948d8c44a578009540e03,,,,,,,FALSE,1613574446,itsbobatimehq,It's Boba Time,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/129766742_125927755840915_3437689569083801573_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=ml_4LDXn74kAX9BFSpR&oh=ed299755e3ed6c2aec871df7ec6d4b55&oe=606E9565,https://instagram.com/itsbobatimehq,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9He7BJR-,1614966884,3/5/2021,"Do you like toppings in your bubble tea? Which do you prefer popping bubbles, flavour jelly, tapioca or jelly boba? Comment what toppings you’d like to see come to presotea🧋
#presoteamanning #bubbletea #poppingboba #tapioca 
📸: @alexmarentette",FALSE,0,41,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/157632514_173795241037456_2751335456716192376_n.jpg?se=8&tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=DhU5etM2c4cAX8AigYC&oh=76ab830e8dd606c749f310e5ccc48e65&oe=606F94EA&ig_cache_key=MjUyMjg0NzUzMjA4NzE3Nzg5Mw%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/157632514_173795241037456_2751335456716192376_n.jpg?se=8&tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=DhU5etM2c4cAX8AigYC&oh=76ab830e8dd606c749f310e5ccc48e65&oe=606F94EA&ig_cache_key=MjUyMjg0NzUzMjA4NzE3Nzg5Mw%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/156966799_1867768353390088_7952928001980780779_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JP1CT0a7_jIAX9e-JM2&oh=b21551313b681d2eb4ebc87ad3fb1c31&oe=6070BF0A&ig_cache_key=MjUyMjg0NzUzMjA3MDQyNTU2Ng%3D%3D.2
",1.01E+14,Presotea,https://instagram.com/explore/locations/101211965252284,42.31256829,-82.86923984,FALSE,45148367486,presoteamanning,Presotea Manning,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/132624180_387487955680884_6329083974303189680_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=mOjZn4xCHkIAX946D5U&oh=26cfe4e523acaa41f11bc68e3614ffef&oe=606DB825,https://instagram.com/presoteamanning,FALSE,PA
2.52E+18,https://instagram.com/p/CMC9DXmHTL2,1614966850,3/5/2021,"Should I drink tea?  You want to eat froyo... You want to drink coffee and are you worried?  Don't worry, come to Annies.  We have all the sweets & treats you can imagine!! Happy Friday with Annies! 😘😍😋
.
.
.
#dallaseats #dallasfoodie #dallasbakery #dallascafe #dallasdesserts #friscofood #friscoeats #friscofoodie #friscobakery #friscocafe #friscodesserts #frozenyogurt #foodilysm #yougottaeatthis #frisco #friscotx #friscotexas #bubbletea #bobatea #nobsfood #feastagram #eatfamous #giftset #loved #drinkworld #totaldrinks",FALSE,0,18,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156979728_434761624479313_6099932335244253930_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=N56nV_Uye-UAX-aSbhN&oh=49e36f271307658533b78335610a1d03&oe=606DBA75&ig_cache_key=MjUyMjg0NzI1MDI5MDExMDMyMg%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156979728_434761624479313_6099932335244253930_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=N56nV_Uye-UAX-aSbhN&oh=49e36f271307658533b78335610a1d03&oe=606DBA75&ig_cache_key=MjUyMjg0NzI1MDI5MDExMDMyMg%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156586671_173869291023690_8044194100617573893_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=A9Z5m1eHCWgAX-EPq3H&oh=579008b526a7a5c1cc9784a4907b9ca7&oe=606E9BC8&ig_cache_key=MjUyMjg0NzI1MDM5MDg1Mjg4Mg%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156909761_483806252634368_7201997288911832679_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=bKx3SI_oyMMAX9rNHQy&oh=2268c0435c125df110afcd092c6731bc&oe=60704D46&ig_cache_key=MjUyMjg0NzI1MDMxNTM5ODA1Mg%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157207703_148961567080340_2448932365701361385_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=o_nEUSrIJp8AX9MUNDE&oh=b641a416c6051cd870cc5c3974c18331&oe=606F9CAA&ig_cache_key=MjUyMjg0NzI1MDI4MTcyNTYwNg%3D%3D.2
",1.61E+15,Annie's Sweets & Treats,https://instagram.com/explore/locations/1609987372357234,33.12435,-96.88933,FALSE,5851241610,annies.sweetsntreats,ANNIE'S SWEETS & TREATS,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/20766743_110401759665328_8064024767251873792_a.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=0n0ko9EKlgQAX8m6cKj&oh=44afb3483e81d2ad839aafec7333bb90&oe=6070E4EC,https://instagram.com/annies.sweetsntreats,FALSE,PA
2.52E+18,https://instagram.com/p/CMC88WOhG9v,1614966792,3/5/2021,"Shrimp tempura 🥢🥡😋 @phokingclarksville 
.
.
.

#japanesefood #vietnamesefood #vietnam #japan #clarksvilletn #tennessee #tennesseefood #tennesseefoodie #clarksvillefood #clarksvillefoodies #noodles #vietnamesegirl #vietnamesenoodles #phonoodles #phonoodlesoup #springrolls #eggrolls #chickenteriyaki #vermicellinoodles #vermicelli #bubbletea #phoking #phokingclarksville #phokingclarksvilletn #phokingneedmorerd",FALSE,0,2,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/158015189_867867553786810_5399061930240717825_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=BX1vuZeWZZsAX_xlYD2&oh=4c5624f02ba6608c9a4c16fce12426b5&oe=606E89D3&ig_cache_key=MjUyMjg0Njc3MTEwNjA0OTkwMw%3D%3D.2,,,1.11E+14,Pho King Clarksville Tn,https://instagram.com/explore/locations/111244693785874,36.58251,-87.302,FALSE,30434348758,phokingclarksville,Pho King Clarksville,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/87797665_2535139813481676_9013584393641394176_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=TkYmGL1YmUUAX9o6-s2&oh=366c3bceef8541cba65b3f4031913e05&oe=60709AC8,https://instagram.com/phokingclarksville,FALSE,PA
2.52E+18,https://instagram.com/p/CMC8qZ2nl_v,1614966645,3/5/2021,"Voici ma version du #drawthisinyourstyle #dtiys de @monaance #monaance1k le mauve n’est pas vraiment ma couleur favorite donc j’ai décidé de le faire en version rose 😇😊 j’espère qu’il est toujours reconnaissable🧋.
.
.
.
.
.
.
.
.
.
.
.
. #doodling#art#artist#illustrationgram#illustrationgram#draweveryday#procreate#ipadpro#light#colorpalette#color#line#illugram#igartist#sketch#drawing#colortest#draw#sketching#girlanimation#animation#characterdesign#process#girly#illugirl#warmtones#bubbletea#pink",FALSE,6,39,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156653953_447437236598178_8218632922725984027_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cYwzo4mZxNYAX_WRgZL&oh=651e7649e2aa9cab9ba06e18641a1793&oe=6070CB89&ig_cache_key=MjUyMjg0NTUzNTI3Mjg3MzQ2Nw%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156653953_447437236598178_8218632922725984027_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cYwzo4mZxNYAX_WRgZL&oh=651e7649e2aa9cab9ba06e18641a1793&oe=6070CB89&ig_cache_key=MjUyMjg0NTUzNTI3Mjg3MzQ2Nw%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157562964_3902949199769748_1069825732244905891_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tdXlIH6E4zYAX9BCKnX&oh=dd6f92bd2d21cade289974d82e32ba61&oe=606DAA51&ig_cache_key=MjUyMjg0NTUzNTI1NjEzNDM3Mg%3D%3D.2
",3434369,Vielsalm,https://instagram.com/explore/locations/3434369,50.28541,5.91671,FALSE,5765167419,fannyc.l.l.n,FANNY,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/145976493_1912399492233705_1460699978458818058_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=xsNm7y-6f_YAX_W4Tzw&oh=906e5092817e236439036549ad4366a7&oe=6070EB69,https://instagram.com/fannyc.l.l.n,FALSE,PA
2.52E+18,https://instagram.com/p/CMC8mCDhjxQ,1614966623,3/5/2021,"Always say yes to milk tea 😍⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠-⁠
#boba #bobabae #bobalove #bubbletea #milktea #bobaaddict #bobatime #photooftheday #bobalife #bobaholic #etsyshop #clothing #apparel #style #design #shopsmall #shoplocal #smallbusiness #sweatshirt #bobaswag #supportsmallbusiness #torontobusiness #outfit ⁠#bobalover⁠",FALSE,2,41,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156507229_185397136382989_7705788957724988335_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=NoawFbH1v7sAX_HmE46&oh=6698c9860942b698c42fe48c7d407fb1&oe=606D9D24&ig_cache_key=MjUyMjg0NTIzNzYxODI5Mzg0MA%3D%3D.2,,,,,,,,FALSE,45180295312,kat.the.north,Kat the North,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/135423259_439870777058138_7015878546257783666_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=zYwUZ70Wu4AAX8qYxwN&oh=501c6611793c0635cfbe3e9c12282ef3&oe=6070780E,https://instagram.com/kat.the.north,FALSE,PA
