media_id,pic_id,purl,url,short_url,date,date(GMT),caption,Caption NYC?,comments_count,likes_count,image_url,video_url,carousel_media,location_id,location_name,location_url,lat,lng,GPS NYC?,user_id,username,full_name,profile_pic_url,profile_url,GPS + Hashtag,st
2.52E+18,374,bobapic/374.png,https://instagram.com/p/CL2MNG4FboZ,https://instagram.com/p/CL2MNG4FboZ,1614538586,2/28/2021,"Cheers to the @superpan.etea.sf official Instagram account & the love we all have for boba !! 🧋❤️🧋
•
🤎 Organic Black Milk Tea w/ boba
💜 Fresh Taro King w/ boba
(Made from real taro)
•
OPEN EVERYDAY 
11:30am-8pm 
•
#eteasf #superpansf #sanfranciscofood #boba #bayarea #bobameup #bobamilktea #yelpsf #bubbletea #sf",FALSE,3,78,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/155089203_751660972160843_2349685446305848356_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=1-i0VLjZ4SYAX_fS3mz&oh=2e280a54f0cdf7b78ee79b9b9b9cac3c&oe=6070073E&ig_cache_key=MjUxOTI1NDcxODg1NTEwMDk1Mw%3D%3D.2,,,1.73E+15,E Tea,https://instagram.com/explore/locations/1725827890999610,37.78069,-122.47699,FALSE,46567696523,superpan.etea.sf,Super Pan x E Tea • SF,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/154773834_434202271180664_4265180530673256681_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=JmVV03IeqbgAX-HXf1o&oh=853cbffd21fdd41644566b663c928d9f&oe=606DDDBB,https://instagram.com/superpan.etea.sf,FALSE,TX
2.52E+18,203,bobapic/203.png,https://instagram.com/p/CMFxo91FQfP,https://instagram.com/p/CMFxo91FQfP,1615061530,3/6/2021,"•BOLA BOLA BOBA•
📍Peckham, South London 

Ordered:
🧋Brown Sugar Bubble Tea With Tapioca
🧋Strawberry Bubble Tea With Tapioca 

@bolabolaboba located in @marketplace_peckham has become our go-to bubble tea spot. It’s definitely a hidden gem😍 They also give you a loyalty card where you can earn yourself a 25% discount and a free drink! 

#halal #bubble #bubbletea #bubbletealover #bubbleteaaddict #bubbleteatime #bolabola #peckham #southlondon #smallbusiness #halalfood #halalfinds #cheapeats #cheapeatslondon #londonfoodie #londonfood #londoncity #londonfoodblog #foodie #drinks #drinkstagram #drinksofinstagram #drinkresponsibly #drinklocal #foodlover #londoneats #coffeelover #coffeeshop #supportlocal #supportsmallbusiness",FALSE,12,77,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156881397_890507651782100_2947052014976679852_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=vLXO0ryc-KkAX_pl7uW&oh=2d47fb363f73babfba533e48e5beb66f&oe=606F3078&ig_cache_key=MjUyMzY0MTQ4NTY1Nzk2NjU0Mw%3D%3D.2,,,1.07E+14,Market Place Peckham,https://instagram.com/explore/locations/106713597470314,51.47273524,-0.06954502,FALSE,45146920728,cravingthathalal,Craving That Halal,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/152047334_3063640810611689_8663496835896777330_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=JB-3SMtmMRgAX8OAVzu&oh=c39929f94b07dcdce069fdd0a3764ebf&oe=607021B3,https://instagram.com/cravingthathalal,FALSE,WI
2.52E+18,340,bobapic/340.png,https://instagram.com/p/CMBBi5grmlA,https://instagram.com/p/CMBBi5grmlA,1614902097,3/4/2021,"Our Butterfly Series will be available very soon in Peach Mango and Passionfuit flavor. By far, our most insta-worthy drink! 

Share-a-tea all day, everyday! 

#shareateareddeer #shareatea #boba #milkteareddeer #reddeer #bobapearls #bubbletea #foodie #tea #bobalife #bubbletealover #instafood",FALSE,5,77,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156730584_852559192266688_8089784952311968850_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=HV8DNBAMkFsAX-Jx28N&oh=ecb39fbaddcda3d91f0b456bbea0faa4&oe=6070F2F0&ig_cache_key=MjUyMjMwNDA2MjU2NDQ5MzYzMg%3D%3D.2,,,,,,,,FALSE,6317447404,shareateareddeer,Shareatea,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/118721829_332350644787927_3898046878869878887_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=n_7ZLl4x3e0AX-16DjZ&oh=bd79110d779e215afa0d422c12680cbe&oe=606F2806,https://instagram.com/shareateareddeer,FALSE,NY
2.52E+18,137,bobapic/137.png,https://instagram.com/p/CMHwByvhhZD,https://instagram.com/p/CMHwByvhhZD,1615127793,3/7/2021,"„𝗛𝗲𝗿𝗲‘𝘀 𝘁𝗼 𝘀𝘁𝗿𝗼𝗻𝗴 𝘄𝗼𝗺𝗲𝗻.
𝗠𝗮𝘆 𝘄𝗲 𝗸𝗻𝗼𝘄 𝘁𝗵𝗲𝗺.
𝗠𝗮𝘆 𝘄𝗲 𝗯𝗲 𝘁𝗵𝗲𝗺.
𝗠𝗮𝘆 𝘄𝗲 𝗿𝗮𝗶𝘀𝗲 𝘁𝗵𝗲𝗺.“

Alles Liebe zum Frauentag!
🌸
🌸
🌸

10% Rabatt für die tollsten Frauen dieser Welt.

#tea99 #tea99hanau #hanaugram #hanauerleben #frauentag #frauensindstark #bubbletea #mainkinzigkreis #vegan #bobalovers #ffm #frankfurt",FALSE,1,76,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157068695_211496294092532_2102252990211226690_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4bvu6XGRsqsAX9pvqB_&oh=7daa437fc069379937189ca71f846324&oe=606FEECC&ig_cache_key=MjUyNDE5NzM0MjQzODI0MTE3Mg%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157068695_211496294092532_2102252990211226690_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4bvu6XGRsqsAX9pvqB_&oh=7daa437fc069379937189ca71f846324&oe=606FEECC&ig_cache_key=MjUyNDE5NzM0MjQzODI0MTE3Mg%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157755211_767949110505107_1011332220836983176_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=GRPIzxS9hHwAX9zC-GH&oh=d0b1db0771af2dd8f8fe413129c21c84&oe=606D839F&ig_cache_key=MjUyNDE5NzM0MjQ3MTc5OTcxMQ%3D%3D.2
",1.01E+14,Tea99,https://instagram.com/explore/locations/101405251637724,50.07424,8.96709,FALSE,37856629518,tea99.de,𝐓𝐄𝐀𝟗𝟗 𝐁𝐮𝐛𝐛𝐥𝐞 𝐓𝐞𝐚 𝐇𝐚𝐧𝐚𝐮,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/151035752_2733502626867113_1165387548378159867_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=pvIYxFViJ9AAX-ReSbs&oh=dfcf9fbe1a9844225a89e62beb8e48a7&oe=606FB585,https://instagram.com/tea99.de,FALSE,PA
2.52E+18,261,bobapic/261.png,https://instagram.com/p/CMDhUhosBr-,https://instagram.com/p/CMDhUhosBr-,1614985865,3/5/2021,"Have you tried our new Creme Brûlée Milk Tea yet🧋?😋

#cremebrulee #bubbletea #cremebruleemilktea #milkea #milkteatime #milkteaaddict #milktealover #sweet #creamy #yummy #best #brownsugar #brownsugarboba #fridaynight #fun #relax #yale #yaleuniversity #newhavenct #newhavencounty #connecticut",FALSE,1,76,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156583666_335348101232346_3097069182948249385_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=f7hNX4BsDBgAX8iaWw0&oh=673cc5ddea81a907566b16444e054b43&oe=606FAB8A&ig_cache_key=MjUyMzAwNjc2MjI5ODEyMDk1OA%3D%3D.2,,,556421,Yale University,https://instagram.com/explore/locations/556421,41.30971779,-72.92838871,FALSE,18903459119,thewhaletea_newhaven,The Whale Tea NH,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/68744215_1253767724796574_6947572671768952832_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=8lAaDWdkNEEAX-Xm5eV&oh=7cbf437c71dc2243c067a1aa42ef8e86&oe=606DF7F8,https://instagram.com/thewhaletea_newhaven,FALSE,FL
2.52E+18,386,bobapic/386.png,https://instagram.com/p/CL2BXVOngJU,https://instagram.com/p/CL2BXVOngJU,1614532903,2/28/2021,"@happylemonliverpool are a bubble tea shop based in Myrtle Parade (perfect for uni students!) They are an international franchise with over 1,000 branches all over the world. At Happy Lemon, each drink uses the best quality tea combined with naturally fresh lemon to make every single cup the yummiest drinks in the world.⁣⁣
⁣⁣
🧋 As each drink is made to order, you can customise each drink to your taste from how much sugar or ice, the toppings or if you prefer it hot or cold. There really is a drink for everyone! ⁣⁣
⁣⁣
🕙 Opening hours: Mon-Sun, 12:30pm to 8:30pm⁣⁣
⁣⁣
💭 What we ordered and our thoughts:⁣⁣
▪️ Brown Sugar Boba Milk Tea - The tapioca pearls (the bubbles) are soaked in brown sugar. This is our personal fave, as simple variation to the classic bubble tea and forever our go to order 🤤⁣⁣
▪️ Milk tea with Oreo and puff cream - this was a really enjoyable alternative with yummy bits of Oreos. Our only regret is not getting tapioca pearls in this too! 😅⁣⁣
▪️ Boba mocaccino milk tea - for any coffee lover (like us!) this was phenomenal ⁣⁣
▪️ Dragonfruit slush with cream foam - sweet, fruity and very aesthetically pleasing. We can’t wait for sunnier days as this would be perfect! 💜⁣⁣
▪️ Matcha milk tea with tiramisu salted cheese - easy choice for matcha lovers. I think this would be even better served hot. The tiramisu salted cheese isn’t as funky as it sounds either 🧀 ⁣⁣
⁣⁣
Have you had bubble tea before? If so, what’s your go-to order? ⁣⁣
⁣⁣
[Gifted]",FALSE,7,76,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/154430618_140032244651345_8500651706536624517_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FuNH1qbmZ9AAX9DAaZQ&oh=2e038122dc8d316908a8c39ef7cfd7be&oe=606F344C&ig_cache_key=MjUxOTIwNzAzOTE2NTM5NzA5OA%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/154430618_140032244651345_8500651706536624517_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FuNH1qbmZ9AAX9DAaZQ&oh=2e038122dc8d316908a8c39ef7cfd7be&oe=606F344C&ig_cache_key=MjUxOTIwNzAzOTE2NTM5NzA5OA%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/152086351_908542633236253_7130859317482510598_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=F8p6YGMp7MsAX_-w7QV&oh=59eeead51fcf33ad01fdfd81f7bc42c9&oe=606F6830&ig_cache_key=MjUxOTIwNzAzOTI3NDUxNTMzNA%3D%3D.2
",1.62E+15,Myrtle Parade,https://instagram.com/explore/locations/1615207368548016,53.40061115,-2.965374622,FALSE,14218473691,merseymunchers,Mersey Munchers • Foodies,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/61052427_1415014651972436_7713858896812572672_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=a1MHaV3CbD0AX90we1b&oh=c7b98e4d31ddfd09aa92b388eaa099dd&oe=606EA91E,https://instagram.com/merseymunchers,FALSE,NJ
2.52E+18,184,bobapic/184.png,https://instagram.com/p/CMGCoqVlqZA,https://instagram.com/p/CMGCoqVlqZA,1615070440,3/6/2021,"Enjoying the beautiful Turks & Caicos sunset with our famous Taro bubble tea 🌅🧋⁣
⁣
#beansandleavestci #coffeeshop #tcicoffeeshop #gracebay #turksandcaicos #tci #gracebaybeach #bubbletea",FALSE,3,75,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157577912_1410811712587161_3738887571871174928_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=W_kJdbUp3hwAX8F1iW8&oh=c6f81197d72d9a4a9655028abaa5525b&oe=60705674&ig_cache_key=MjUyMzcxNjIzMTUxOTE4NDQ0OA%3D%3D.2,,,,,,,,FALSE,43731300126,beansandleavestci,Beans & Leaves By Island Brew,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/122405532_357336942156979_1656315094250850552_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=qLZ-HdSBn68AX-9X_by&oh=1898f0990a189cbc36be069bb73c8320&oe=606DAEAC,https://instagram.com/beansandleavestci,FALSE,NJ
2.52E+18,259,bobapic/259.png,https://instagram.com/p/CMDib-pjbaz,https://instagram.com/p/CMDib-pjbaz,1614986450,3/5/2021,"Savourez la jeunesse avec notre saveur à la gomme balloune 🍬

📸 Smoothie gomme balloune avec boba à la fraise 😍
.
.
.
.
.
.
.

#théobulles #théaulait #bubbletea #boba #bobatea #milktea #tea #bobalife #bobamilktea #bubbletealover #bobalove #bubble #bubbleteatime #mtlblog #bubbleteam #bubbleteaaddict #bubbleteashop #théauxperles #openingsoon #mtlfood #staytuned
#🧋",FALSE,2,75,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157320611_3674948169225401_4071315131388565873_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=lqhulFXXdggAX_E4C4j&oh=297b6f324103f75522cb12e6b7fd7e91&oe=6070745B&ig_cache_key=MjUyMzAxMTY3MjUzNDAwNTQyNw%3D%3D.2,,,8351513,"Montreal, Quebec",https://instagram.com/explore/locations/8351513,45.5038,-73.5744,FALSE,45668153297,the.obulles,Thé O Bulles 🧋,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/152086351_103685965035804_2316893629413932757_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=mHTZmJnTShYAX-lADrK&oh=566253320502b248f4aebca27f04fce5&oe=606FDD89,https://instagram.com/the.obulles,FALSE,FL
2.52E+18,151,bobapic/151.png,https://instagram.com/p/CMGlXUgJFRS,https://instagram.com/p/CMGlXUgJFRS,1615088648,3/7/2021,"[september 28, 2019]

discovered the cutest tea place called icha tea 🍵💚

#ichatea #boba #bubbletea
#bobatea #toronto #torontofood #torontofoodie #matcha #matchalatte #matchalover #matchagreentea",FALSE,0,73,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157353489_276017997376160_9007966811776460665_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Ej3xHs9__TgAX9zyshj&oh=b068f253b1859a0a35caf1e3970bf505&oe=606FFB86&ig_cache_key=MjUyMzg2ODk2ODM1MDM3MzIyMA%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157353489_276017997376160_9007966811776460665_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Ej3xHs9__TgAX9zyshj&oh=b068f253b1859a0a35caf1e3970bf505&oe=606FFB86&ig_cache_key=MjUyMzg2ODk2ODM1MDM3MzIyMA%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157076371_3693118347472547_5035657644030456284_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=IKI0knJlvNAAX9WQ2Lm&oh=4c83bbc497a8a3bd018d33a582b48c8d&oe=606FDB66&ig_cache_key=MjUyMzg2ODk2ODM2NzA4NjcxNw%3D%3D.2
",2.86E+14,Icha Tea,https://instagram.com/explore/locations/285521738587663,43.65138,-79.39702,FALSE,1619546577,createdbyella,ella,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/153539621_490125335712697_5079116322260382058_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=ji47jnVesO0AX9XhkD7&oh=3a47f8e51a87bfeaae88a8716d3a4588&oe=6070438A,https://instagram.com/createdbyella,FALSE,CA
2.52E+18,117,bobapic/117.png,https://instagram.com/p/CMIH5Osn95R,https://instagram.com/p/CMIH5Osn95R,1615140316,3/7/2021,"Run to I'Milky because today is the LAST DAY to order one of these babies. And as we know, with a Golden Strawberry Mango Pomelo drink in hand, it’s like you really do have a pocketful of sunshine ☀️⁠
⁠
📸: @vilsonfoodie⁠",FALSE,3,71,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157577911_436847047595786_4576542544695436988_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=484CafOqS4AAX9rt9aC&oh=f57fbf5956c45fd67354a7046d699e55&oe=606D55E4&ig_cache_key=MjUyNDMwMjMxMDI1Nzk3NDg2NQ%3D%3D.2,,,3.14E+14,I Milky US 美國沐白,https://instagram.com/explore/locations/313783452647997,40.75136967,-73.98646116,TRUE,10131125878,imilky.ny.usa,I’Milky USA 台灣沐白 美國總部,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/65969891_398526701011276_687883770308591616_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=aLr74apAr78AX92PHrL&oh=a75d57caf24dd6f858d92649af6f9ced&oe=60707C89,https://instagram.com/imilky.ny.usa,TRUE,OR
2.52E+18,255,bobapic/255.png,https://instagram.com/p/CMDtzdrlC8T,https://instagram.com/p/CMDtzdrlC8T,1614992410,3/6/2021,We love trying out new bubble tea spots! This was super yummy and very refreshing 😍 #tastehamilton #saugaeats #oakvillefoodie #food #foodporn #tasty #bubbletea #mango #boba #sweet #sweetlover #ontario #ontarioeats #friendswhoeattogetherstaytogether,FALSE,0,71,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156713133_911858212961951_4565060024443720303_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Q7xnbVxf9lYAX8Mmdjb&oh=e1c6a52b78f68dcabaa9c50ac4f1e521&oe=606FC723&ig_cache_key=MjUyMzA2MTY2MjEwMzQwNzU2MA%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156713133_911858212961951_4565060024443720303_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Q7xnbVxf9lYAX8Mmdjb&oh=e1c6a52b78f68dcabaa9c50ac4f1e521&oe=606FC723&ig_cache_key=MjUyMzA2MTY2MjEwMzQwNzU2MA%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/155219329_194919479062137_3933647235839560717_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=63VMYVy6vRUAX8ZdrAB&oh=fb68730edfba47a66e5434fd599f7277&oe=606EEB62&ig_cache_key=MjUyMzA2MTY2MjA3ODM5NzgyMw%3D%3D.2
",1.87E+15,Hui Lau Shan Hamilton Mango+ Drinkable Desserts,https://instagram.com/explore/locations/1874533345979225,43.2565164,-79.8680872,FALSE,38667382217,hungryhomiesinda6ix,Amnit & Pav,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/120761161_671785953776057_7512769009639652897_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=Drl9GmhmzucAX8MHpwy&oh=d40ccffc523525fed180006b4838c431&oe=606E2F05,https://instagram.com/hungryhomiesinda6ix,FALSE,CA
2.52E+18,417,bobapic/417.png,https://instagram.com/p/CMA6e7RlVDY,https://instagram.com/p/CMA6e7RlVDY,1614898394,3/4/2021,"📍Pearls, University of Reading
£

9/10 - I got the lychee with passion fruit boba and it was soo refreshing!! I asked for ice and it was so good! This would be perfect for summer☀️☀️ The passion fruit boboa bursts in your mouth striaght away ✨ I definately preferred this one compared to rania’s 👀

6/10- (just because you can’t really taste the caramel)-
I on the other hand got the caramel milk tea at 25% sugar🧋🧋. For someone that doesn’t really like any bitter drinks like tea or coffee, it’s actually quite lovely. Yet as a person that has never tried boba tea I would say get their fruit teas which are so refreshing to get used to boba and then start getting the milk teas!

 It is located on the university campus, it’s perfect to get during a break and the prices are reasonable!  This was our first time ordering but it did take a while to order due to the long queues ( maybe because it was Chinese New Year and there was a buy one get one free offer! ) 

🙋‍♀️🙋‍♂️ Have you guys tried the bubble tea on campus? If not what flavour would you get?

#uni #university #bubbletea #boboa #foodfoodblog #foodie #drinks #drink #foodporn #blog #unistudents #eastasian q",FALSE,2,71,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156355638_2728181144098560_5950225548282828383_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=huxJnS48HUQAX9q6d-K&oh=2108f452b0faacf242cddb6454e6161e&oe=607032CD&ig_cache_key=MjUyMjI3MzAwMDI1MjIxOTg1NA%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156355638_2728181144098560_5950225548282828383_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=huxJnS48HUQAX9q6d-K&oh=2108f452b0faacf242cddb6454e6161e&oe=607032CD&ig_cache_key=MjUyMjI3MzAwMDI1MjIxOTg1NA%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156549435_2229950570474595_5231696485871344009_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=5vWcGLZo3f8AX8PvEtg&oh=57607752409530dbec92b445e7c26088&oe=607067DC&ig_cache_key=MjUyMjI3MzAwMDU1NDEwNDA3Nw%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156502173_234047465073771_7451313547919901107_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=cjZlkakXJ2kAX-0_VJ3&oh=7c066ab1097133f20fff3e30909588ce&oe=606F8E30&ig_cache_key=MjUyMjI3MzAwMDM2OTU3MjE0OQ%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156276194_130894168871743_2594406181415742969_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=iYEzG8FPIFMAX98_EHM&oh=7ba4838b1635bb7c48f3fb870174b8e3&oe=606D9A78&ig_cache_key=MjUyMjI3MzAwMDI2ODg5NTQxMg%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156849552_3761086213977410_7390730989710044944_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=QHqEWwL_b94AX8l68CY&oh=586000e2487332c241d15b5a9e77a6be&oe=60701C42&ig_cache_key=MjUyMjI3MzAwMDI4NTU1MDI4MQ%3D%3D.2
",1005995436,Reading University Students' Union - RUSU,https://instagram.com/explore/locations/1005995436,51.44091023,-0.942925932,FALSE,45126197786,raysofsunshin.e,Raيs of Sunshine,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/131256732_415295282942012_2917504856271198109_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=N9T4QpT4QLIAX_r1fkp&oh=b6f4db1e79b005ea9918c7987f6fb58f&oe=606ED9A9,https://instagram.com/raysofsunshin.e,FALSE,OR
2.52E+18,555,bobapic/555.png,https://instagram.com/p/CL-RjODF3rT,https://instagram.com/p/CL-RjODF3rT,1614809824,3/3/2021,"This was SOOO GOOD. I got the Tiramisu boba the boba it self was amazing you gotta try wow 

#sfbobagirl #boba #sf #sfeats #bubbletea",FALSE,2,71,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156296078_153803749902728_8045774438750082569_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8SsFPl56OGYAX-RaBAM&oh=83fa1a7fcf179a58017a405cdc21f306&oe=606E7445&ig_cache_key=MjUyMTUzMDAyODQzMDY4NjkzMQ%3D%3D.2,,,1.02E+14,Teazo,https://instagram.com/explore/locations/102398188058115,37.74309,-122.477582,FALSE,19292514838,sfbobagirl,,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/68834873_687796225059863_4060275976410497024_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=dT3DzjqOIiEAX8r54lr&oh=942d6bb3d9a0451f0023a3733f9348c3&oe=606FF4F1,https://instagram.com/sfbobagirl,FALSE,CA
2.52E+18,446,bobapic/446.png,https://instagram.com/p/CMAtwfqBbN8,https://instagram.com/p/CMAtwfqBbN8,1614891722,3/4/2021,"Good morning, Downtown Portland. 🌞 Good morning, PSU. 🌞 Can’t wait to see your prosperity again. 😊 #PortlandStateUniversity #Portland #dingteapsu #bubbletea #college",FALSE,0,70,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/e35/157030487_731583127529862_7561893621227255960_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=KvB4iT988PQAX_XZwcP&oh=d96855a8398de487359297e62ae36f4e&oe=606DEF0F&ig_cache_key=MjUyMjIxNzAzNTk0NjM3NDAxMg%3D%3D.2,,,,,,,,FALSE,19037994800,dingteapsu,DING TEA PSU,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/67480901_726239654488576_1794070799464792064_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=3KMgHApvkBsAX_eXVFx&oh=9006998b410c9ff55e179b9e2d9ed3b7&oe=606F565E,https://instagram.com/dingteapsu,FALSE,CA
